Alg Name,Language,r,qID,confirmed,suspected,nFound,Call Counts,UBLB Time,Final Wash Time,BF Found,BF Time,Graph Size,Dataset Size
CMT UBLB,C++,9,1595,1411,1410,2640,0,15235.5,287.123,2640,543.315,9,2936
CMT UBLB,C++,9,1740,973,1811,2349,0,14251.1,402.265,2349,623.532,9,2936
CMT UBLB,C++,9,1885,1435,1405,2739,0,16418.3,248.999,2739,456.354,9,2936
CMT UBLB,C++,9,2030,873,1943,2428,0,14286.6,403.947,2428,553.909,9,2936
CMT UBLB,C++,9,2175,1612,1208,2716,0,15535.7,224.261,2716,447.926,9,2936
CMT UBLB,C++,9,2320,145,2535,1589,0,9103.74,550.272,1589,505.736,9,2936
CMT UBLB,C++,9,2465,1586,1272,2728,0,14715.5,202.46,2728,411.241,9,2936
CMT UBLB,C++,9,2610,571,2177,1489,0,17428,494.649,1489,709.788,9,2936
CMT UBLB,C++,9,2755,1214,1623,2271,0,19424.9,382.31,2271,587.281,9,2936
CMT UBLB,C++,11,0,1266,1588,2783,0,10799.4,262.403,2783,464.889,9,2936
CMT UBLB,C++,11,145,880,2024,2743,0,14192.1,395.369,2743,577.186,9,2936
CMT UBLB,C++,11,290,1562,1263,2776,0,5884.83,222.732,2776,387.147,9,2936
CMT UBLB,C++,11,435,1012,1907,2824,0,7192.19,283.168,2824,366.899,9,2936
CMT UBLB,C++,11,580,2171,721,2838,0,16435.9,123.461,2838,410.006,9,2936
CMT UBLB,C++,11,725,953,1895,2634,0,14713.5,678.87,2634,629.439,9,2936
CMT UBLB,C++,11,870,523,2306,2268,0,12986.2,591.019,2268,765.02,9,2936
CMT UBLB,C++,11,1015,1711,1167,2809,0,9793.16,170.294,2809,384.412,9,2936
CMT UBLB,C++,11,1160,2082,774,2833,0,11241.8,114.389,2833,359.535,9,2936
CMT UBLB,C++,11,1305,1570,1290,2798,0,15614,307.288,2798,487.767,9,2936
CMT UBLB,C++,11,1450,2219,638,2824,0,11818.1,104.492,2824,400.594,9,2936
CMT UBLB,C++,11,1595,2154,741,2837,0,11877.1,133.83,2837,490.597,9,2936
CMT UBLB,C++,11,1740,1515,1330,2780,0,14400,260.304,2780,478.69,9,2936
CMT UBLB,C++,11,1885,2086,809,2870,0,16061.7,115.741,2870,446.531,9,2936
CMT UBLB,C++,11,2030,1540,1338,2833,0,14521.2,225.727,2833,433.292,9,2936
CMT UBLB,C++,11,2175,2334,551,2863,0,12223.9,90.111,2863,896.574,9,2936
CMT UBLB,C++,11,2320,464,2364,2697,0,9793.26,502.447,2697,617.372,9,2936
CMT UBLB,C++,11,2465,2294,620,2897,0,11603.4,81.556,2897,455.958,9,2936
CMT UBLB,C++,11,2610,1247,1656,2734,0,17826.4,362.788,2734,667.292,9,2936
CMT UBLB,C++,11,2755,1873,1028,2864,0,16581.3,155.794,2864,516.251,9,2936
CMT UBLB,C++,13,0,1914,1001,2878,0,9374.75,121.119,2878,442.215,9,2936
CMT UBLB,C++,13,145,1696,1225,2911,0,13779.5,159.405,2911,482.474,9,2936
CMT UBLB,C++,13,290,2175,685,2849,0,5041.5,122.689,2849,494.2,9,2936
CMT UBLB,C++,13,435,1919,1009,2925,0,6699.63,113.169,2925,427.697,9,2936
CMT UBLB,C++,13,580,2647,273,2901,0,11022.8,36.108,2901,406.212,9,2936
CMT UBLB,C++,13,725,1812,1090,2851,0,14111,192.805,2851,507.385,9,2936
CMT UBLB,C++,13,870,1018,1896,2831,0,13164,364.866,2831,637.971,9,2936
CMT UBLB,C++,13,1015,2339,581,2880,0,7078.45,80.209,2880,519.486,9,2936
CMT UBLB,C++,13,1160,2563,329,2861,0,7814.88,43.098,2861,415.557,9,2936
CMT UBLB,C++,13,1305,2289,608,2882,0,12891.5,80.966,2882,431.864,9,2936
CMT UBLB,C++,13,1450,2600,296,2860,0,8749.25,37.012,2860,416.278,9,2936
CMT UBLB,C++,13,1595,2528,394,2916,0,8871.25,66.987,2916,449.329,9,2936
CMT UBLB,C++,13,1740,2219,695,2857,0,10972.6,86.927,2857,424.381,9,2936
CMT UBLB,C++,13,1885,2599,325,2917,0,9572.97,38.874,2917,427.621,9,2936
CMT UBLB,C++,13,2030,2217,700,2904,0,10729.9,89.163,2904,412.602,9,2936
CMT UBLB,C++,13,2175,2747,175,2912,0,6997.14,27.421,2912,389.704,9,2936
CMT UBLB,C++,13,2320,1203,1666,2839,0,9439.91,366.459,2839,582.471,9,2936
CMT UBLB,C++,13,2465,2727,196,2918,0,7069.37,22.027,2918,380.846,9,2936
CMT UBLB,C++,13,2610,2039,884,2905,0,14317.7,126.552,2905,505.451,9,2936
CMT UBLB,C++,13,2755,2476,447,2919,0,12545.5,56.675,2919,437.904,9,2936
CMT UBLB,C++,15,0,2554,372,2918,0,6704.91,43.244,2918,384.982,9,2936
CMT UBLB,C++,15,145,2493,436,2928,0,10632.2,51.568,2928,404.136,9,2936
CMT UBLB,C++,15,290,2610,285,2890,0,4361.55,48.058,2890,443.86,9,2936
CMT UBLB,C++,15,435,2597,339,2929,0,5254.8,35.391,2929,478.266,9,2936
CMT UBLB,C++,15,580,2829,95,2924,0,6121.91,13.022,2924,372.032,9,2936
CMT UBLB,C++,15,725,2517,414,2912,0,11577.4,62.684,2912,425.096,9,2936
CMT UBLB,C++,15,870,1803,1121,2909,0,11904.8,162.24,2909,509.393,9,2936
CMT UBLB,C++,15,1015,2705,226,2925,0,5799.83,24.817,2925,430.313,9,2936
CMT UBLB,C++,15,1160,2793,119,2902,0,4225.87,18.369,2902,417.996,9,2936
CMT UBLB,C++,15,1305,2695,229,2907,0,8422.82,27.824,2907,382.809,9,2936
CMT UBLB,C++,15,1450,2793,129,2900,0,5091.28,16.162,2900,381.87,9,2936
CMT UBLB,C++,15,1595,2782,147,2929,0,5260.44,19.611,2929,399.293,9,2936
CMT UBLB,C++,15,1740,2674,249,2910,0,8547.78,38.44,2910,403.162,9,2936
CMT UBLB,C++,15,1885,2877,59,2929,0,4412.5,6.058,2929,387.85,9,2936
CMT UBLB,C++,15,2030,2698,226,2922,0,7565.15,24.365,2922,381.834,9,2936
CMT UBLB,C++,15,2175,2878,51,2929,0,3960.8,5.645,2929,382.359,9,2936
CMT UBLB,C++,15,2320,2180,721,2893,0,8326.34,97.325,2893,428.299,9,2936
CMT UBLB,C++,15,2465,2856,73,2929,0,4028.73,8.11,2929,377.515,9,2936
CMT UBLB,C++,15,2610,2595,329,2924,0,9854.05,46.762,2924,534.38,9,2936
CMT UBLB,C++,15,2755,2831,100,2924,0,8834.26,11.877,2924,385.587,9,2936
CMT UBLB,C++,1,0,5,6,9,0,846.379,0.791,9,2.432,9,500
CMT UBLB,C++,1,24,1,1,2,0,494.134,0.145,2,1.371,9,500
CMT UBLB,C++,1,48,3,0,3,0,541.194,0.001,3,0.913,9,500
CMT UBLB,C++,1,72,2,0,2,0,1082.44,0.001,2,1.186,9,500
CMT UBLB,C++,1,96,1,0,1,0,854.749,0.001,1,0.636,9,500
CMT UBLB,C++,1,120,1,2,1,0,881.188,0.271,1,1.4,9,500
CMT UBLB,C++,1,144,1,1,1,0,1836.35,0.164,1,1.539,9,500
CMT UBLB,C++,1,168,3,7,5,0,1487.22,0.859,5,3.001,9,500
CMT UBLB,C++,1,192,3,8,4,0,1319.82,0.767,4,3.323,9,500
CMT UBLB,C++,1,216,6,0,6,0,961.489,0.001,6,2.306,9,500
CMT UBLB,C++,1,240,1,6,5,0,1253.95,0.61,5,3.52,9,500
CMT UBLB,C++,1,264,1,0,1,0,379.867,0.001,1,0.693,9,500
CMT UBLB,C++,1,288,6,1,7,0,112.571,0.118,7,1.671,9,500
CMT UBLB,C++,1,312,2,0,2,0,250.548,0.001,2,0.64,9,500
CMT UBLB,C++,1,336,1,4,2,0,915.248,0.529,2,1.596,9,500
CMT UBLB,C++,1,360,1,0,1,0,1506.06,0.001,1,1.031,9,500
CMT UBLB,C++,1,384,1,0,1,0,351.763,0.001,1,0.738,9,500
CMT UBLB,C++,1,408,2,3,3,0,1352.91,0.263,3,1.6,9,500
CMT UBLB,C++,1,432,1,0,1,0,1537.71,0.001,1,1.009,9,500
CMT UBLB,C++,1,456,1,6,1,0,1214.8,0.61,1,6.897,9,500
CMT UBLB,C++,3,0,9,57,55,0,2171.82,7.453,55,12.719,9,500
CMT UBLB,C++,3,24,8,20,15,0,1505.65,3.028,15,7.805,9,500
CMT UBLB,C++,3,48,4,0,4,0,1333.82,0.001,4,2.26,9,500
CMT UBLB,C++,3,72,7,21,8,0,2619.62,2.469,8,13.443,9,500
CMT UBLB,C++,3,96,1,2,1,0,1881.91,0.313,1,3.335,9,500
CMT UBLB,C++,3,120,8,30,10,0,2472.54,3,10,11.957,9,500
CMT UBLB,C++,3,144,2,19,3,0,3673.31,2.668,3,20.555,9,500
CMT UBLB,C++,3,168,12,67,38,0,2947.18,6.74,38,14.282,9,500
CMT UBLB,C++,3,192,33,63,59,0,2678.07,6.453,59,12.976,9,500
CMT UBLB,C++,3,216,36,49,39,0,2573.08,4.549,39,14.926,9,500
CMT UBLB,C++,3,240,26,106,50,0,2658.95,11.775,50,19.358,9,500
CMT UBLB,C++,3,264,1,0,1,0,1079.37,0.001,1,1.061,9,500
CMT UBLB,C++,3,288,12,38,34,0,250.139,3.863,34,9.166,9,500
CMT UBLB,C++,3,312,27,9,31,0,952.092,1.157,31,7.805,9,500
CMT UBLB,C++,3,336,3,21,9,0,2456.15,2.359,9,8.231,9,500
CMT UBLB,C++,3,360,4,14,4,0,2871.74,1.019,4,10.801,9,500
CMT UBLB,C++,3,384,2,0,2,0,1196.9,0.001,2,1.426,9,500
CMT UBLB,C++,3,408,18,72,32,0,2875.33,8.135,32,17.03,9,500
CMT UBLB,C++,3,432,2,6,2,0,2792.7,0.888,2,11.173,9,500
CMT UBLB,C++,3,456,43,116,69,0,2647.84,13.088,69,24.274,9,500
CMT UBLB,C++,5,0,35,146,111,0,2406.77,18.8,111,37.882,9,500
CMT UBLB,C++,5,24,40,75,69,0,1987.36,8.923,69,20.563,9,500
CMT UBLB,C++,5,48,5,38,10,0,1754.44,3.778,10,14.755,9,500
CMT UBLB,C++,5,72,35,150,46,0,3476.01,28.158,46,44.526,9,500
CMT UBLB,C++,5,96,7,72,10,0,2593.74,9.111,10,24.072,9,500
CMT UBLB,C++,5,120,59,177,81,0,3513.14,23.279,81,45.625,9,500
CMT UBLB,C++,5,144,19,257,39,0,3834.07,43.667,39,63.038,9,500
CMT UBLB,C++,5,168,51,179,126,0,3087.26,22.371,126,41.974,9,500
CMT UBLB,C++,5,192,71,185,123,0,2767.93,31.569,123,54.051,9,500
CMT UBLB,C++,5,216,109,167,159,0,2829.25,24.732,159,42.115,9,500
CMT UBLB,C++,5,240,96,215,193,0,3023.18,30.866,193,42.772,9,500
CMT UBLB,C++,5,264,4,10,4,0,1610.23,0.685,4,4.486,9,500
CMT UBLB,C++,5,288,19,209,129,0,583.461,29.406,129,27.898,9,500
CMT UBLB,C++,5,312,36,92,67,0,1392.92,9.353,67,19.785,9,500
CMT UBLB,C++,5,336,18,172,65,0,2727.91,24.678,65,43.879,9,500
CMT UBLB,C++,5,360,37,185,57,0,3775.02,25.168,57,53.064,9,500
CMT UBLB,C++,5,384,8,20,8,0,1787.48,1.87,8,12.907,9,500
CMT UBLB,C++,5,408,67,190,168,0,2781.69,25.585,168,40.635,9,500
CMT UBLB,C++,5,432,11,136,18,0,3599.35,22.313,18,50.635,9,500
CMT UBLB,C++,5,456,129,211,226,0,2919.24,32.812,226,61.104,9,500
CMT UBLB,C++,7,0,89,311,206,0,2434.09,57.827,206,73.938,9,500
CMT UBLB,C++,7,24,88,198,149,0,2281.35,24.115,149,49.716,9,500
CMT UBLB,C++,7,48,19,266,67,0,2130.55,43.261,67,47.236,9,500
CMT UBLB,C++,7,72,115,332,208,0,3300.6,64.424,208,97.015,9,500
CMT UBLB,C++,7,96,35,358,107,0,2673.99,55.209,107,71.054,9,500
CMT UBLB,C++,7,120,143,339,300,0,3259.16,67.432,300,98.63,9,500
CMT UBLB,C++,7,144,113,349,295,0,3673.09,76.682,295,158.196,9,500
CMT UBLB,C++,7,168,127,319,268,0,2904.27,56.125,268,75.186,9,500
CMT UBLB,C++,7,192,143,279,276,0,2505.75,55.287,276,75.4,9,500
CMT UBLB,C++,7,216,197,250,335,0,2141.72,40.246,335,67.433,9,500
CMT UBLB,C++,7,240,168,284,324,0,2312.3,52.999,324,67.962,9,500
CMT UBLB,C++,7,264,29,187,46,0,2048.3,35.341,46,36.34,9,500
CMT UBLB,C++,7,288,51,335,332,0,907.855,61.435,332,51.236,9,500
CMT UBLB,C++,7,312,64,307,177,0,1561.23,39.421,177,52.507,9,500
CMT UBLB,C++,7,336,74,306,240,0,2931.42,53.21,240,93.133,9,500
CMT UBLB,C++,7,360,92,391,285,0,3807.72,90.935,285,111.797,9,500
CMT UBLB,C++,7,384,28,247,58,0,2233.03,39.319,58,49.6,9,500
CMT UBLB,C++,7,408,140,269,280,0,2460.53,47.007,280,62.125,9,500
CMT UBLB,C++,7,432,53,388,154,0,3780.44,117.81,154,128.684,9,500
CMT UBLB,C++,7,456,196,275,348,0,2299.53,55.514,348,100.438,9,500
CMT UBLB,C++,9,0,178,310,411,0,2075.66,64.345,411,88.858,9,500
CMT UBLB,C++,9,24,156,323,374,0,2152.71,49.136,374,80.174,9,500
CMT UBLB,C++,9,48,86,397,296,0,2121.43,94.289,296,89.441,9,500
CMT UBLB,C++,9,72,221,274,456,0,3020.45,59.017,456,93.897,9,500
CMT UBLB,C++,9,96,97,386,381,0,2647.48,101.64,381,133.438,9,500
CMT UBLB,C++,9,120,251,242,486,0,2926.97,39.86,486,82.785,9,500
CMT UBLB,C++,9,144,226,263,461,0,3374.44,48.553,461,92.876,9,500
CMT UBLB,C++,9,168,217,272,438,0,2603.19,54.851,438,89.067,9,500
CMT UBLB,C++,9,192,213,277,431,0,2127.26,67.371,431,97.611,9,500
CMT UBLB,C++,9,216,291,197,458,0,1916.38,35.415,458,79.582,9,500
CMT UBLB,C++,9,240,274,214,455,0,1814.31,36.028,455,68.891,9,500
CMT UBLB,C++,9,264,109,358,270,0,2112.55,109.877,270,85.162,9,500
CMT UBLB,C++,9,288,126,333,428,0,1062.31,54.289,428,60.059,9,500
CMT UBLB,C++,9,312,108,381,385,0,1504.96,60.68,385,66.832,9,500
CMT UBLB,C++,9,336,147,306,379,0,2710.74,109.279,379,117.77,9,500
CMT UBLB,C++,9,360,221,272,482,0,3413.63,50.186,482,86.923,9,500
CMT UBLB,C++,9,384,94,380,287,0,2237.35,93.037,287,84.931,9,500
CMT UBLB,C++,9,408,229,252,412,0,2046.54,52.859,412,79.505,9,500
CMT UBLB,C++,9,432,164,326,428,0,3740.51,116.952,428,138.209,9,500
CMT UBLB,C++,9,456,262,229,464,0,1766.31,43.887,464,85.431,9,500
CMT UBLB,C++,11,0,267,225,485,0,1808.01,38.875,485,66.477,9,500
CMT UBLB,C++,11,24,292,208,492,0,2041.75,32.935,492,74.25,9,500
CMT UBLB,C++,11,48,208,291,483,0,2030.12,57.126,483,75.018,9,500
CMT UBLB,C++,11,72,353,147,496,0,2418.84,21.462,496,60.604,9,500
CMT UBLB,C++,11,96,208,285,486,0,2448.04,48.449,486,82.205,9,500
CMT UBLB,C++,11,120,391,109,497,0,2199.41,12.913,497,57.03,9,500
CMT UBLB,C++,11,144,352,147,493,0,2679.38,22.081,493,69.23,9,500
CMT UBLB,C++,11,168,324,169,490,0,1999.35,26.834,490,65.949,9,500
CMT UBLB,C++,11,192,304,188,488,0,1852.93,29.524,488,64.432,9,500
CMT UBLB,C++,11,216,383,112,488,0,1390.93,16.101,488,65.411,9,500
CMT UBLB,C++,11,240,356,139,492,0,1624.18,18.66,492,59.204,9,500
CMT UBLB,C++,11,264,236,257,467,0,2000.63,63.997,467,84.99,9,500
CMT UBLB,C++,11,288,253,238,479,0,957.338,41.838,479,64.16,9,500
CMT UBLB,C++,11,312,202,298,493,0,1327.39,42.027,493,62.859,9,500
CMT UBLB,C++,11,336,236,255,463,0,2202.64,43.93,463,106.093,9,500
CMT UBLB,C++,11,360,376,121,492,0,2859.9,18.032,492,62.882,9,500
CMT UBLB,C++,11,384,236,263,474,0,2071.11,58.448,474,88.564,9,500
CMT UBLB,C++,11,408,301,193,481,0,1843.9,30.908,481,69.629,9,500
CMT UBLB,C++,11,432,330,167,491,0,3396.4,26.461,491,68.815,9,500
CMT UBLB,C++,11,456,359,134,492,0,1558.84,20.119,492,59.852,9,500
CMT UBLB,C++,13,0,370,130,492,0,1452.23,16.341,492,54.303,9,500
CMT UBLB,C++,13,24,391,109,499,0,1613.27,13.48,499,61.507,9,500
CMT UBLB,C++,13,48,359,141,499,0,1796.11,20.794,499,57.051,9,500
CMT UBLB,C++,13,72,430,70,500,0,1839.72,8.417,500,53.98,9,500
CMT UBLB,C++,13,96,335,159,494,0,2066.42,20.588,494,64.456,9,500
CMT UBLB,C++,13,120,479,21,500,0,1282.29,2.415,500,50.823,9,500
CMT UBLB,C++,13,144,442,58,499,0,1953.01,7.75,499,59.091,9,500
CMT UBLB,C++,13,168,420,80,493,0,1666.38,11.854,493,57.018,9,500
CMT UBLB,C++,13,192,406,94,493,0,1283.94,12.421,493,57.268,9,500
CMT UBLB,C++,13,216,458,42,493,0,834.085,7.91,493,58.217,9,500
CMT UBLB,C++,13,240,445,55,498,0,1215.51,6.924,498,56.541,9,500
CMT UBLB,C++,13,264,392,105,493,0,1687.2,16.302,493,60.107,9,500
CMT UBLB,C++,13,288,351,143,493,0,732.852,19.453,493,54.673,9,500
CMT UBLB,C++,13,312,307,193,499,0,1322.51,21.784,499,54.473,9,500
CMT UBLB,C++,13,336,339,155,493,0,1877.52,22.401,493,68.281,9,500
CMT UBLB,C++,13,360,464,36,498,0,2018.08,4.436,498,52.536,9,500
CMT UBLB,C++,13,384,384,116,499,0,1718.99,17.234,499,57.198,9,500
CMT UBLB,C++,13,408,399,96,493,0,1486.49,13.501,493,60.611,9,500
CMT UBLB,C++,13,432,441,59,498,0,2425.32,7.146,498,56.595,9,500
CMT UBLB,C++,13,456,427,73,493,0,1383.35,10.889,493,56.347,9,500
CMT UBLB,C++,15,0,459,41,500,0,842.605,4.498,500,49.868,9,500
CMT UBLB,C++,15,24,467,33,500,0,805.61,3.574,500,52.465,9,500
CMT UBLB,C++,15,48,444,56,500,0,1333.45,6.685,500,51.757,9,500
CMT UBLB,C++,15,72,491,9,500,0,929.466,1.183,500,48.094,9,500
CMT UBLB,C++,15,96,441,59,495,0,1438.78,11.81,495,60.694,9,500
CMT UBLB,C++,15,120,500,0,500,0,460.33,0,500,47.927,9,500
CMT UBLB,C++,15,144,488,12,500,0,1084.38,1.425,500,49.582,9,500
CMT UBLB,C++,15,168,466,34,500,0,1003.7,3.892,500,50.31,9,500
CMT UBLB,C++,15,192,453,47,500,0,1007.32,5.118,500,50.439,9,500
CMT UBLB,C++,15,216,482,18,500,0,661.043,2.258,500,52.407,9,500
CMT UBLB,C++,15,240,485,15,500,0,580.758,1.713,500,51.881,9,500
CMT UBLB,C++,15,264,463,37,500,0,1096.52,4.364,500,53.084,9,500
CMT UBLB,C++,15,288,451,43,494,0,463.519,4.603,494,54.499,9,500
CMT UBLB,C++,15,312,427,73,500,0,925.981,7.999,500,51.364,9,500
CMT UBLB,C++,15,336,435,65,494,0,1414.31,12.513,494,124.485,9,500
CMT UBLB,C++,15,360,489,11,500,0,1465.11,1.15,500,51.339,9,500
CMT UBLB,C++,15,384,463,37,500,0,1223.25,4.393,500,50.56,9,500
CMT UBLB,C++,15,408,460,40,495,0,936.581,6.567,495,53.464,9,500
CMT UBLB,C++,15,432,481,19,500,0,1260.56,2.196,500,51.923,9,500
CMT UBLB,C++,15,456,484,16,500,0,743.076,1.84,500,48.997,9,500
